Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
satcentrum.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
support-management-76454.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
ladbs.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
phenoapps.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
faewood.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
maidlier.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
amazceczm-co-jp.amazaeocn.50220.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
suganthan.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
registroinformado.bar,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
canalsocietynj.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
appliancerepairhoboken.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
montraykreyol.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
driv.de,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
lathiskitchen.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tradeadspace.info,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
michaelsnewyork.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
itnews.com.au,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
con2dapps.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
wise-qatar.org,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
nhregister.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
deathmetal.org,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
lighthouse-fotografie.de,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
bitcliq.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhm.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
dorainsurance.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
nafdac.gov.ng,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
deroosschoenen.nl,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
caminitospanishschool.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
objectstorage.eu-frankfurt-1.oraclecloud.com,0,0,1,6,0,0,0,1,0,1,1,0,0,1,0,0
eggcreatives.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
multipoolminer.io,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
lambmessianicmusic.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
ennsttsqau.square.site,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
interior.gob.cl,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
zelmao.ga,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
ernstings-family.de,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
toa.jp,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1636365.com,0,1,1,8,0,0,0,0,1,1,1,1,1,1,1,0
primitivourbano.com.ar,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
illinoislottery.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
suxjweyfb.gq,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
visus.uni-stuttgart.de,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
rebelthumb.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
hujgsks.com,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
bojeux.com,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
inviosped-titolare.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
fremont.k12.ca.us,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
superrefund183798.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
amazon.co.jp.infotoop.shop,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
fatura-sorgu.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
bafybeifoddplyecsl2dh4zyar2ezujaxdo2lfwscy5gh2tsdvvquuqn5ia.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
affenknecht.com,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
qlife.org.au,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
tiny.one,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
shopperpoints.co.uk,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
toshiba.co.uk,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dermala.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
panitikan.com.ph,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
quiltfolk.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
roundcube-updatealx.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
dev-sistemaitauenlinea.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
thebostoncalendar.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
mckinley.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
wrapsnet.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
peasholmpark.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
pressreleasepoint.com,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
business-confirm-appeal-ceac6.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
boortmalt.com,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
pwc.com.tr,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
epicurean.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
c7f.navy.mil,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
dagenshandel.se,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
proximusannulationfacture.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
43.134.167.94,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,0
enterprisesg.gov.sg,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
grantpud.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
military-aerospace-technology.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
cleancss.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
computerwoche.de,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
stlbouncehouse.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
decohuso.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
unboxed.co,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
hockinghills.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
nowgamesentergo.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,0
lkj.welco.live,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
prophecyfilm.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
vistory.com,0,0,1,9,0,0,0,0,0,1,1,0,0,1,0,0
dcpan.blocktrail.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
repstl.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
downtowndayton.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
webyeshiva.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
exp-api.beeppool.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
frissoncourier.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
asapcreditrepairusa.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
sas-3fa.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
desentupidorasuperhidro.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
cfodive.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
feistylifemedia.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
shop.woodfermliving.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,0
universalpictures.co.uk,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
mydorchester.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
cmpe.boun.edu.tr,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
attmailbservice.weebly.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
lapresse.ca,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
info-saiisosn-cards.txjmxfa.cn,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,0
duetorribologna.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
clinicafresa20.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
spr.ac.uk,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
justuno.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
youcubed.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
metmask-wallet-io.godaddysites.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
paulspeer.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
matthieuricard.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dfss-40827.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
sync-rectificationerrors.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
chieuphan-bdshotram.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
preciousseed.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
nacwa.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
komunikacja.bialystok.pl,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ipek.kit.edu,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
upadeonlive.web.app,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
balkaninstitut.com,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
victoriastainow.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
theron-resource-group.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
pricetower.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
consejopublicitario.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
amazceom-co-jp.amaczeon.kaifangjilu.top,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
ciel.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
cctt.ca,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
cpanel10wh.bkk1.cloud.z.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,0
moltengl.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
att-104275.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
presstv.ir,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
yahmail7.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
cowboysrideforfree.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
fondoitalia.it,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
eriercd.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ekie-nat.ekaste.bhwkke.top,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0
eastlothianmuseums.org,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
loopycases.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
certificationshq.net,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
panicstream.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
paragraf.rs,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
radicalteatowel.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
marrontreks.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
mstable.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
safariworkstaxidermysales.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
sheepsheadbites.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
bitly.ws,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
qrcode.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
getdrop.live,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
is.gd,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
keliweb.it,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
oercommons.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
baagii.sportsnewsa.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
att-107210-109856.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
cpu-upgrade.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
cn52393.tw1.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0
egorodriguez.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ordinedimaltaitalia.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
circularcityfundingguide.eu,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
ringorapyutatta.info,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
redbaycoffee.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
webmail-102101.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
adobe1023.web.app,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
working.hotmail-onlines.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
sommer-informatik.de,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
conseil-constitutionnel.fr,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
asociaciongalicia--portalonlinee.repl.co,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
wwwinfoview.xinhuopay.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
beverageonline.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
cxmagazine.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ibo.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
lifesongmilestones.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
charlescitypress.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
kladionicabet.com,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
monumentale-israelitico.it,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
consultarviaportal-online1.net,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0
districtadministration.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
fahrzeughero.online,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
mozaikmuzeumtura.hu,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
fatcatsoftware.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tamtilo.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
nma-fallout.com,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
amusingunrulyinterfacestandard.tradertrading.repl.co,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
logan-inc.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
poscaro.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
sudawb.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
oatein.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
percheron-france.org,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
bodylogicmd.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
pizzagirlpatrol.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
s3.ap-southeast-1.wasabisys.com,0,1,1,5,0,0,0,1,0,0,1,0,0,1,0,0
alma.apple.cloudns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
alaskajournal.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
incombinatie.nl,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
home-bt-login-103078-108358.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
cutbankpioneerpress.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
giant-grenoble.org,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
bacthanh0204.github.io,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
pgh2o.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
kuzmin.asia,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
fr.de,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
campbella.ga,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
cilc.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
lowes-solicitors.co.uk,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0
coinsofmalta.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
cmsreview.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
0be49829-cf8a-4de9-8e29-99db17acb685.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0
hodnoceniher.cz,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
breck-mckye.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
ausflag.com.au,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
gutmanng.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
unboxingthebizarre.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
alpinejs.dev,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
kappa.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
onotone.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
fay-west.com,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
alnooncars-kw.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
kelie.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
schulenburgsticker.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
mrsarna.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
crosswindhkn.nl,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkm.ipfs.dweb.link,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
carlist.my,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
lwac.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
radioradicale.it,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
centrica.comrqzrofxnhwwgrqzrofrofxnhwagx2nfse2nfagx2nfsesewxnhwagxwgrqzg.mustaccio.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0
mbiramagic.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
evacorbacho.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
genevievemillicent.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
inportercounty.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
00-coveriy-tm.quest,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
microcloudbedding.com.au,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
bt-107686.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
guietnopag.theshoeshub.club,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
screenit.com,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
att-106215.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
attcom-101978.square.site,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
lagazzettadiviareggio.it,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
biographicon.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
aswakassalam.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
guidepointsystems.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
murad.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,0
racing.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
abog.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
saisoaoard.co.jp.ijlquc.top,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
ergocanada.ca,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ernestolopez.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
qubole.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
qwipo.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
auf-nach-mallorca.info,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
nachrichten-muenchen.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
healthspek.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
allegrosafety.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
thurlestone.co.uk,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
pennjerseyrollerderby.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
original-bachflower.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
kueronakayaeotn.co.jp.kuerocekayaoato.ppjltg.top,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
theinviteshack.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
mediaethicsmagazine.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
fate-sn.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
westernkansasnews.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
gormanscharpf.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
davidrumsey.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
villageunderground.co.uk,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
mattiazambetti.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
web3-node.netlify.app,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
englishkaratefederation.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
royalsoft.eu,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
maghress.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
fastflowers.com.au,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
f0518831.xsph.ru,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
pressibus.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
mitsue.co.jp,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
crypto-pool.fr,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
rivervalenj.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
bedford.k12.oh.us,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
serviceadhelpmeta.web.app,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
yoga-v-e0f5a.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
monashfodmap.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
semanariolaprensa.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tinroseboutique.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
ic22-uya.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
dfj31.xyz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
groyer.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
univ-paris8.fr,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
sentinelone.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
vist.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
factober.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
oosp.pplink.club,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
showroom.ru,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
permafungi.be,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
dns-stuff.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
castellupo.it,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
jumieka.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
safer.ddns.us,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
etiliseramik.com,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0
www-info-cr-mufg.huiwenfeng.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
track-id0909.web.app,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
yourbackinlinenow.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ehs.ucsb.edu,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
rcvfd.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
atlas-translations.co.uk,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
greathills6.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
registercitizen.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
bfi-wien.bfiwien-login.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
ultrahdtv.net,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
storageapi.fleek.co,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0
revival.sa,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
pamitc.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
blauwwind.nl,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
oswaldmosley.net,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
atlas-alltagssprache.de,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
fourays.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
management-issues.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
lambda-bound.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
dasts.dk,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
applethoughts.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
madeinchicagomuseum.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
operaamerica.org,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
